retyr,popID,forecast,model,age,obs
2016,Early Stuart,51204.38769,LarkinBasicCycAge,all,17836.24942
2016,Early Stuart,50440.70227,PowerBasic,all,17836.24942
2016,Early Stuart,46960.3331,PowerBasicCycAge,all,17836.24942
2016,Early Stuart,27397.37992,PowerChum,all,17836.24942
2016,Early Stuart,45331.7617,PowerPink,all,17836.24942
2016,Early Stuart,37982.65343,PowerSalmon_Total,all,17836.24942
2016,Early Stuart,31101.09083,PowerSockeye,all,17836.24942
2016,Early Stuart,42580.01381,RickerBasic,all,17836.24942
2016,Early Stuart,16816.2283,RickerChum,all,17836.24942
2016,Early Stuart,47512.34068,RickerCyc,all,17836.24942
2016,Early Stuart,33357.74343,RickerEi,all,17836.24942
2016,Early Stuart,43316.98144,RickerFRDMean,all,17836.24942
2016,Early Stuart,46719.94385,RickerFRDpeak,all,17836.24942
2016,Early Stuart,22623.70917,RickerGOA.SST.Ann,all,17836.24942
2016,Early Stuart,26839.3946,RickerGOA.SST.Sum,all,17836.24942
2016,Early Stuart,25817.11184,RickerGOA.SST.Win,all,17836.24942
2016,Early Stuart,47715.52,RickerNPGO.Ann,all,17836.24942
2016,Early Stuart,45852.53616,RickerNPGO.Sum,all,17836.24942
2016,Early Stuart,46781.62841,RickerNPGO.Win,all,17836.24942
2016,Early Stuart,41667.47699,RickerPDO,all,17836.24942
2016,Early Stuart,30048.70063,RickerPi,all,17836.24942
2016,Early Stuart,21763.57137,RickerPink,all,17836.24942
2016,Early Stuart,7228.87004,RickerSalmon_Total,all,17836.24942
2016,Early Stuart,24888.71597,RickerSockeye,all,17836.24942
2016,Early Stuart,25301.92352,LLY,4,17601.17908
2016,Early Stuart,162006.1166,R1C,4,17601.17908
2016,Early Stuart,95964.64373,R2C,4,17601.17908
2016,Early Stuart,108611.5541,RAC,4,17601.17908
2016,Early Stuart,264712.3619,TSA,4,17601.17908
2016,Early Stuart,43383.37535,RS1,4,17601.17908
2016,Early Stuart,33227.5121,RS2,4,17601.17908
2016,Early Stuart,57073.9201,RSC,4,17601.17908
2016,Early Stuart,58039.76387,MRS,4,17601.17908
2016,Early Stuart,20427.44416,RS4yr,4,17601.17908
2016,Early Stuart,19707.94288,RS8yr,4,17601.17908
2016,Early Stuart,56039.86092,LarkinBasic,4,17601.17908
2016,Early Stuart,50607.37098,LarkinBasicCycAge,4,17601.17908
2016,Early Stuart,49717.2404,PowerBasic,4,17601.17908
2016,Early Stuart,46056.87806,PowerBasicCycAge,4,17601.17908
2016,Early Stuart,27005.80167,PowerChum,4,17601.17908
2016,Early Stuart,45010.16656,PowerPink,4,17601.17908
2016,Early Stuart,37755.76795,PowerSalmon_Total,4,17601.17908
2016,Early Stuart,30814.42153,PowerSockeye,4,17601.17908
2016,Early Stuart,42421.79738,RickerBasic,4,17601.17908
2016,Early Stuart,16788.86842,RickerChum,4,17601.17908
2016,Early Stuart,46988.44539,RickerCyc,4,17601.17908
2016,Early Stuart,33035.05914,RickerEi,4,17601.17908
2016,Early Stuart,42946.74832,RickerFRDMean,4,17601.17908
2016,Early Stuart,46554.60844,RickerFRDpeak,4,17601.17908
2016,Early Stuart,22478.05365,RickerGOA.SST.Ann,4,17601.17908
2016,Early Stuart,26673.59296,RickerGOA.SST.Sum,4,17601.17908
2016,Early Stuart,25407.31818,RickerGOA.SST.Win,4,17601.17908
2016,Early Stuart,47595.40423,RickerNPGO.Ann,4,17601.17908
2016,Early Stuart,45671.40393,RickerNPGO.Sum,4,17601.17908
2016,Early Stuart,46662.41415,RickerNPGO.Win,4,17601.17908
2016,Early Stuart,41457.52775,RickerPDO,4,17601.17908
2016,Early Stuart,29811.22581,RickerPi,4,17601.17908
2016,Early Stuart,21698.4161,RickerPink,4,17601.17908
2016,Early Stuart,7102.847387,RickerSalmon_Total,4,17601.17908
2016,Early Stuart,24701.80598,RickerSockeye,4,17601.17908
2016,Early Stuart,3426.076479,LLY,5,235.0703433
2016,Early Stuart,21936.88338,R1C,5,235.0703433
2016,Early Stuart,12994.35627,R2C,5,235.0703433
2016,Early Stuart,14706.84592,RAC,5,235.0703433
2016,Early Stuart,35844.10474,TSA,5,235.0703433
2016,Early Stuart,4.02E+01,RS1,5,235.0703433
2016,Early Stuart,7.19E+01,RS2,5,235.0703433
2016,Early Stuart,3.29E+02,RSC,5,235.0703433
2016,Early Stuart,2.70E+02,MRS,5,235.0703433
2016,Early Stuart,7.11E+01,RS4yr,5,235.0703433
2016,Early Stuart,1.05E+02,RS8yr,5,235.0703433
2016,Early Stuart,1.76E+02,LarkinBasic,5,235.0703433
2016,Early Stuart,2.93E+02,LarkinBasicCycAge,5,235.0703433
2016,Early Stuart,3.24E+02,PowerBasic,5,235.0703433
2016,Early Stuart,5.84E+02,PowerBasicCycAge,5,235.0703433
2016,Early Stuart,1.55E+02,PowerChum,5,235.0703433
2016,Early Stuart,1.44E+02,PowerPink,5,235.0703433
2016,Early Stuart,1.46E+02,PowerSalmon_Total,5,235.0703433
2016,Early Stuart,2.77E+02,PowerSockeye,5,235.0703433
2016,Early Stuart,1.45E+02,RickerBasic,5,235.0703433
2016,Early Stuart,4.98E+01,RickerChum,5,235.0703433
2016,Early Stuart,3.16E+02,RickerCyc,5,235.0703433
2016,Early Stuart,1.32E+02,RickerEi,5,235.0703433
2016,Early Stuart,1.46E+02,RickerFRDMean,5,235.0703433
2016,Early Stuart,1.62E+02,RickerFRDpeak,5,235.0703433
2016,Early Stuart,1.10E+02,RickerGOA.SST.Ann,5,235.0703433
2016,Early Stuart,1.02E+02,RickerGOA.SST.Sum,5,235.0703433
2016,Early Stuart,1.69E+02,RickerGOA.SST.Win,5,235.0703433
2016,Early Stuart,1.44E+02,RickerNPGO.Ann,5,235.0703433
2016,Early Stuart,1.44E+02,RickerNPGO.Sum,5,235.0703433
2016,Early Stuart,1.42E+02,RickerNPGO.Win,5,235.0703433
2016,Early Stuart,1.51E+02,RickerPDO,5,235.0703433
2016,Early Stuart,1.44E+02,RickerPi,5,235.0703433
2016,Early Stuart,3.16E+01,RickerPink,5,235.0703433
2016,Early Stuart,1.20E+01,RickerSalmon_Total,5,235.0703433
2016,Early Stuart,1.36E+02,RickerSockeye,5,235.0703433
2016,Early Stuart,3.16E+02,sibling5,5,235.0703433
2015,Early Stuart,127861,LLY,all,28728.49148
2015,Early Stuart,25118,R1C,all,28728.49148
2015,Early Stuart,18924.5,R2C,all,28728.49148
2015,Early Stuart,161951.0667,RAC,all,28728.49148
2015,Early Stuart,302532.9661,TSA,all,28728.49148
2015,Early Stuart,9029.004869,RS1,all,28728.49148
2015,Early Stuart,11955.30021,RS2,all,28728.49148
2015,Early Stuart,33162.40336,RSC,all,28728.49148
2015,Early Stuart,47380.39595,MRS,all,28728.49148
2015,Early Stuart,14901.50903,RS4yr,all,28728.49148
2015,Early Stuart,19269.65743,RS8yr,all,28728.49148
2015,Early Stuart,28813.11037,LarkinBasic,all,28728.49148
2015,Early Stuart,30703.45598,LarkinBasicCycAge,all,28728.49148
2015,Early Stuart,24478.65441,PowerBasic,all,28728.49148
2015,Early Stuart,26194.82188,PowerBasicCycAge,all,28728.49148
2015,Early Stuart,12605.67146,PowerChum,all,28728.49148
2015,Early Stuart,16262.79949,PowerPink,all,28728.49148
2015,Early Stuart,14908.80923,PowerSalmon_Total,all,28728.49148
2015,Early Stuart,20953.07668,PowerSockeye,all,28728.49148
2015,Early Stuart,23668.68027,RickerBasic,all,28728.49148
2015,Early Stuart,12925.70314,RickerChum,all,28728.49148
2015,Early Stuart,20760.42731,RickerCyc,all,28728.49148
2015,Early Stuart,27739.88187,RickerEi,all,28728.49148
2015,Early Stuart,24596.77302,RickerFRDMean,all,28728.49148
2015,Early Stuart,28273.0058,RickerFRDpeak,all,28728.49148
2015,Early Stuart,29331.95833,RickerGOA.SST.Ann,all,28728.49148
2015,Early Stuart,27987.50341,RickerGOA.SST.Sum,all,28728.49148
2015,Early Stuart,25108.71413,RickerGOA.SST.Win,all,28728.49148
2015,Early Stuart,21519.96035,RickerNPGO.Ann,all,28728.49148
2015,Early Stuart,19278.27632,RickerNPGO.Sum,all,28728.49148
2015,Early Stuart,22161.31432,RickerNPGO.Win,all,28728.49148
2015,Early Stuart,28068.40019,RickerPDO,all,28728.49148
2015,Early Stuart,27108.28001,RickerPi,all,28728.49148
2015,Early Stuart,11486.67476,RickerPink,all,28728.49148
2015,Early Stuart,5663.885038,RickerSalmon_Total,all,28728.49148
2015,Early Stuart,20053.97514,RickerSockeye,all,28728.49148
2015,Early Stuart,110678.5053,LLY,4,2258.263048
2015,Early Stuart,21742.53835,R1C,4,2258.263048
2015,Early Stuart,16381.34672,R2C,4,2258.263048
2015,Early Stuart,140187.4065,RAC,4,2258.263048
2015,Early Stuart,261877.3237,TSA,4,2258.263048
2015,Early Stuart,2.92E+02,RS1,4,2258.263048
2015,Early Stuart,5.22E+02,RS2,4,2258.263048
2015,Early Stuart,2389.968527,RSC,4,2258.263048
2015,Early Stuart,1960.59497,MRS,4,2258.263048
2015,Early Stuart,5.16E+02,RS4yr,4,2258.263048
2015,Early Stuart,7.65E+02,RS8yr,4,2258.263048
2015,Early Stuart,1671.772826,LarkinBasic,4,2258.263048
2015,Early Stuart,1716.470211,LarkinBasicCycAge,4,2258.263048
2015,Early Stuart,3511.124967,PowerBasic,4,2258.263048
2015,Early Stuart,3514.255765,PowerBasicCycAge,4,2258.263048
2015,Early Stuart,1682.0207,PowerChum,4,2258.263048
2015,Early Stuart,1597.369197,PowerPink,4,2258.263048
2015,Early Stuart,1540.409617,PowerSalmon_Total,4,2258.263048
2015,Early Stuart,2971.440834,PowerSockeye,4,2258.263048
2015,Early Stuart,1480.076548,RickerBasic,4,2258.263048
2015,Early Stuart,7.38E+02,RickerChum,4,2258.263048
2015,Early Stuart,1889.516896,RickerCyc,4,2258.263048
2015,Early Stuart,1198.437075,RickerEi,4,2258.263048
2015,Early Stuart,1684.127502,RickerFRDMean,4,2258.263048
2015,Early Stuart,1599.826698,RickerFRDpeak,4,2258.263048
2015,Early Stuart,1153.121285,RickerGOA.SST.Ann,4,2258.263048
2015,Early Stuart,1097.556739,RickerGOA.SST.Sum,4,2258.263048
2015,Early Stuart,1604.718942,RickerGOA.SST.Win,4,2258.263048
2015,Early Stuart,1494.710253,RickerNPGO.Ann,4,2258.263048
2015,Early Stuart,1447.24067,RickerNPGO.Sum,4,2258.263048
2015,Early Stuart,1326.219289,RickerNPGO.Win,4,2258.263048
2015,Early Stuart,1601.221363,RickerPDO,4,2258.263048
2015,Early Stuart,1422.540237,RickerPi,4,2258.263048
2015,Early Stuart,5.28E+02,RickerPink,4,2258.263048
2015,Early Stuart,3.06E+02,RickerSalmon_Total,4,2258.263048
2015,Early Stuart,1453.640665,RickerSockeye,4,2258.263048
2015,Early Stuart,17182.49472,LLY,5,26470.22843
2015,Early Stuart,3375.461653,R1C,5,26470.22843
2015,Early Stuart,2543.153279,R2C,5,26470.22843
2015,Early Stuart,21763.66013,RAC,5,26470.22843
2015,Early Stuart,40655.6424,TSA,5,26470.22843
2015,Early Stuart,8737.499249,RS1,5,26470.22843
2015,Early Stuart,11433.13939,RS2,5,26470.22843
2015,Early Stuart,30772.43483,RSC,5,26470.22843
2015,Early Stuart,45419.80098,MRS,5,26470.22843
2015,Early Stuart,14385.50521,RS4yr,5,26470.22843
2015,Early Stuart,18504.47126,RS8yr,5,26470.22843
2015,Early Stuart,26586.35457,LarkinBasic,5,26470.22843
2015,Early Stuart,28557.91009,LarkinBasicCycAge,5,26470.22843
2015,Early Stuart,18612.42128,PowerBasic,5,26470.22843
2015,Early Stuart,20597.76776,PowerBasicCycAge,5,26470.22843
2015,Early Stuart,10149.80069,PowerChum,5,26470.22843
2015,Early Stuart,13514.16773,PowerPink,5,26470.22843
2015,Early Stuart,12730.94266,PowerSalmon_Total,5,26470.22843
2015,Early Stuart,16544.32853,PowerSockeye,5,26470.22843
2015,Early Stuart,21087.61728,RickerBasic,5,26470.22843
2015,Early Stuart,12086.44928,RickerChum,5,26470.22843
2015,Early Stuart,18076.73515,RickerCyc,5,26470.22843
2015,Early Stuart,26333.48786,RickerEi,5,26470.22843
2015,Early Stuart,22376.66072,RickerFRDMean,5,26470.22843
2015,Early Stuart,25978.26145,RickerFRDpeak,5,26470.22843
2015,Early Stuart,27218.93442,RickerGOA.SST.Ann,5,26470.22843
2015,Early Stuart,26629.41311,RickerGOA.SST.Sum,5,26470.22843
2015,Early Stuart,22381.79429,RickerGOA.SST.Win,5,26470.22843
2015,Early Stuart,19440.68652,RickerNPGO.Ann,5,26470.22843
2015,Early Stuart,17608.97025,RickerNPGO.Sum,5,26470.22843
2015,Early Stuart,19988.72823,RickerNPGO.Win,5,26470.22843
2015,Early Stuart,26157.15609,RickerPDO,5,26470.22843
2015,Early Stuart,24839.73194,RickerPi,5,26470.22843
2015,Early Stuart,10352.51236,RickerPink,5,26470.22843
2015,Early Stuart,4611.881041,RickerSalmon_Total,5,26470.22843
2015,Early Stuart,17936.75882,RickerSockeye,5,26470.22843
2015,Early Stuart,11443.68494,sibling5,5,26470.22843
2014,Early Stuart,181988,LLY,all,127860.4368
2014,Early Stuart,103959,R1C,all,127860.4368
2014,Early Stuart,79973.5,R2C,all,127860.4368
2014,Early Stuart,125491.4,RAC,all,127860.4368
2014,Early Stuart,307315.9828,TSA,all,127860.4368
2014,Early Stuart,65345.70323,RS1,all,127860.4368
2014,Early Stuart,78758.32214,RS2,all,127860.4368
2014,Early Stuart,229849.1571,RSC,all,127860.4368
2014,Early Stuart,312943.9768,MRS,all,127860.4368
2014,Early Stuart,100241.8276,RS4yr,all,127860.4368
2014,Early Stuart,127253.1958,RS8yr,all,127860.4368
2014,Early Stuart,295575.5413,LarkinBasic,all,127860.4368
2014,Early Stuart,301136.0891,LarkinBasicCycAge,all,127860.4368
2014,Early Stuart,208327.7638,PowerBasic,all,127860.4368
2014,Early Stuart,208454.3927,PowerBasicCycAge,all,127860.4368
2014,Early Stuart,127794.0266,PowerChum,all,127860.4368
2014,Early Stuart,148657.6733,PowerPink,all,127860.4368
2014,Early Stuart,140202.7784,PowerSalmon_Total,all,127860.4368
2014,Early Stuart,190573.767,PowerSockeye,all,127860.4368
2014,Early Stuart,238138.2589,RickerBasic,all,127860.4368
2014,Early Stuart,113022.6635,RickerChum,all,127860.4368
2014,Early Stuart,173491.4261,RickerCyc,all,127860.4368
2014,Early Stuart,295436.3331,RickerEi,all,127860.4368
2014,Early Stuart,264671.4515,RickerFRDMean,all,127860.4368
2014,Early Stuart,277152.5443,RickerFRDpeak,all,127860.4368
2014,Early Stuart,318257.33,RickerGOA.SST.Ann,all,127860.4368
2014,Early Stuart,308764.761,RickerGOA.SST.Sum,all,127860.4368
2014,Early Stuart,256012.6579,RickerGOA.SST.Win,all,127860.4368
2014,Early Stuart,206117.219,RickerNPGO.Ann,all,127860.4368
2014,Early Stuart,201047.9945,RickerNPGO.Sum,all,127860.4368
2014,Early Stuart,228254.6082,RickerNPGO.Win,all,127860.4368
2014,Early Stuart,295049.1671,RickerPDO,all,127860.4368
2014,Early Stuart,287439.2651,RickerPi,all,127860.4368
2014,Early Stuart,104083.3829,RickerPink,all,127860.4368
2014,Early Stuart,119163.6455,RickerSalmon_Total,all,127860.4368
2014,Early Stuart,196404.907,RickerSockeye,all,127860.4368
2014,Early Stuart,143436.2484,LLY,4,109757.8243
2014,Early Stuart,81936.66038,R1C,4,109757.8243
2014,Early Stuart,63032.17142,R2C,4,109757.8243
2014,Early Stuart,98907.70614,RAC,4,109757.8243
2014,Early Stuart,242215.1551,TSA,4,109757.8243
2014,Early Stuart,51245.43624,RS1,4,109757.8243
2014,Early Stuart,67055.36665,RS2,4,109757.8243
2014,Early Stuart,180480.3413,RSC,4,109757.8243
2014,Early Stuart,266387.1491,MRS,4,109757.8243
2014,Early Stuart,84370.99325,RS4yr,4,109757.8243
2014,Early Stuart,108528.7306,RS8yr,4,109757.8243
2014,Early Stuart,264926.0354,LarkinBasic,4,109757.8243
2014,Early Stuart,283794.9486,LarkinBasicCycAge,4,109757.8243
2014,Early Stuart,186163.797,PowerBasic,4,109757.8243
2014,Early Stuart,195408.3889,PowerBasicCycAge,4,109757.8243
2014,Early Stuart,111105.8888,PowerChum,4,109757.8243
2014,Early Stuart,139816.2777,PowerPink,4,109757.8243
2014,Early Stuart,128894.247,PowerSalmon_Total,4,109757.8243
2014,Early Stuart,168267.2498,PowerSockeye,4,109757.8243
2014,Early Stuart,214319.8323,RickerBasic,4,109757.8243
2014,Early Stuart,99692.47078,RickerChum,4,109757.8243
2014,Early Stuart,156501.2468,RickerCyc,4,109757.8243
2014,Early Stuart,276258.6445,RickerEi,4,109757.8243
2014,Early Stuart,240531.3594,RickerFRDMean,4,109757.8243
2014,Early Stuart,251570.4375,RickerFRDpeak,4,109757.8243
2014,Early Stuart,286314.7644,RickerGOA.SST.Ann,4,109757.8243
2014,Early Stuart,288105.7069,RickerGOA.SST.Sum,4,109757.8243
2014,Early Stuart,230822.2074,RickerGOA.SST.Win,4,109757.8243
2014,Early Stuart,183384.8624,RickerNPGO.Ann,4,109757.8243
2014,Early Stuart,178010.8555,RickerNPGO.Sum,4,109757.8243
2014,Early Stuart,205034.0249,RickerNPGO.Win,4,109757.8243
2014,Early Stuart,264669.9443,RickerPDO,4,109757.8243
2014,Early Stuart,253361.1247,RickerPi,4,109757.8243
2014,Early Stuart,95911.16345,RickerPink,4,109757.8243
2014,Early Stuart,108820.2863,RickerSalmon_Total,4,109757.8243
2014,Early Stuart,177484.9532,RickerSockeye,4,109757.8243
2014,Early Stuart,38551.75158,LLY,5,18102.6125
2014,Early Stuart,22022.33962,R1C,5,18102.6125
2014,Early Stuart,16941.32858,R2C,5,18102.6125
2014,Early Stuart,26583.69386,RAC,5,18102.6125
2014,Early Stuart,65100.82766,TSA,5,18102.6125
2014,Early Stuart,14100.267,RS1,5,18102.6125
2014,Early Stuart,11702.95549,RS2,5,18102.6125
2014,Early Stuart,49368.81576,RSC,5,18102.6125
2014,Early Stuart,46556.82769,MRS,5,18102.6125
2014,Early Stuart,15870.8344,RS4yr,5,18102.6125
2014,Early Stuart,18724.46519,RS8yr,5,18102.6125
2014,Early Stuart,17382.96957,LarkinBasic,5,18102.6125
2014,Early Stuart,11468.87242,LarkinBasicCycAge,5,18102.6125
2014,Early Stuart,12245.25979,PowerBasic,5,18102.6125
2014,Early Stuart,8129.001005,PowerBasicCycAge,5,18102.6125
2014,Early Stuart,8144.123123,PowerChum,5,18102.6125
2014,Early Stuart,4711.910513,PowerPink,5,18102.6125
2014,Early Stuart,5340.523783,PowerSalmon_Total,5,18102.6125
2014,Early Stuart,11066.93887,PowerSockeye,5,18102.6125
2014,Early Stuart,13881.6439,RickerBasic,5,18102.6125
2014,Early Stuart,6790.102308,RickerChum,5,18102.6125
2014,Early Stuart,8312.062094,RickerCyc,5,18102.6125
2014,Early Stuart,12724.26926,RickerEi,5,18102.6125
2014,Early Stuart,13103.44676,RickerFRDMean,5,18102.6125
2014,Early Stuart,12522.38392,RickerFRDpeak,5,18102.6125
2014,Early Stuart,15333.80299,RickerGOA.SST.Ann,5,18102.6125
2014,Early Stuart,14106.94706,RickerGOA.SST.Sum,5,18102.6125
2014,Early Stuart,13143.04987,RickerGOA.SST.Win,5,18102.6125
2014,Early Stuart,10980.2092,RickerNPGO.Ann,5,18102.6125
2014,Early Stuart,12382.94826,RickerNPGO.Sum,5,18102.6125
2014,Early Stuart,11950.34004,RickerNPGO.Win,5,18102.6125
2014,Early Stuart,14575.75056,RickerPDO,5,18102.6125
2014,Early Stuart,15969.40648,RickerPi,5,18102.6125
2014,Early Stuart,2365.346145,RickerPink,5,18102.6125
2014,Early Stuart,3476.172695,RickerSalmon_Total,5,18102.6125
2014,Early Stuart,10552.94456,RickerSockeye,5,18102.6125
2014,Early Stuart,16721.67825,sibling5,5,18102.6125
2013,Early Stuart,183943,LLY,all,181988.3438
2013,Early Stuart,81196,R1C,all,181988.3438
2013,Early Stuart,150446,R2C,all,181988.3438
2013,Early Stuart,791465,RAC,all,181988.3438
2013,Early Stuart,310883.6491,TSA,all,181988.3438
2013,Early Stuart,65962.54859,RS1,all,181988.3438
2013,Early Stuart,58194.59923,RS2,all,181988.3438
2013,Early Stuart,227982.9898,RSC,all,181988.3438
2013,Early Stuart,215822.4301,MRS,all,181988.3438
2013,Early Stuart,73330.40238,RS4yr,all,181988.3438
2013,Early Stuart,86917.39402,RS8yr,all,181988.3438
2013,Early Stuart,205188.1648,LarkinBasic,all,181988.3438
2013,Early Stuart,205162.2221,LarkinBasicCycAge,all,181988.3438
2013,Early Stuart,154815.3146,PowerBasic,all,181988.3438
2013,Early Stuart,152341.9846,PowerBasicCycAge,all,181988.3438
2013,Early Stuart,96646.89183,PowerChum,all,181988.3438
2013,Early Stuart,61870.04298,PowerPink,all,181988.3438
2013,Early Stuart,64328.21795,PowerSalmon_Total,all,181988.3438
2013,Early Stuart,121217.2761,PowerSockeye,all,181988.3438
2013,Early Stuart,151642.0645,RickerBasic,all,181988.3438
2013,Early Stuart,76726.28591,RickerChum,all,181988.3438
2013,Early Stuart,148570.5355,RickerCyc,all,181988.3438
2013,Early Stuart,150424.9311,RickerEi,all,181988.3438
2013,Early Stuart,167069.3883,RickerFRDMean,all,181988.3438
2013,Early Stuart,164881.2477,RickerFRDpeak,all,181988.3438
2013,Early Stuart,193459.1862,RickerGOA.SST.Ann,all,181988.3438
2013,Early Stuart,163896.898,RickerGOA.SST.Sum,all,181988.3438
2013,Early Stuart,168842.8173,RickerGOA.SST.Win,all,181988.3438
2013,Early Stuart,143191.5649,RickerNPGO.Ann,all,181988.3438
2013,Early Stuart,145754.0247,RickerNPGO.Sum,all,181988.3438
2013,Early Stuart,151750.739,RickerNPGO.Win,all,181988.3438
2013,Early Stuart,175799.6874,RickerPDO,all,181988.3438
2013,Early Stuart,169625.3425,RickerPi,all,181988.3438
2013,Early Stuart,24013.6452,RickerPink,all,181988.3438
2013,Early Stuart,9468.564096,RickerSalmon_Total,all,181988.3438
2013,Early Stuart,122983.3512,RickerSockeye,all,181988.3438
2013,Early Stuart,173928.5281,LLY,4,172827.0217
2013,Early Stuart,76775.41831,R1C,4,172827.0217
2013,Early Stuart,142255.2168,R2C,4,172827.0217
2013,Early Stuart,748374.9994,RAC,4,172827.0217
2013,Early Stuart,293958.1039,TSA,4,172827.0217
2013,Early Stuart,62938.08581,RS1,4,172827.0217
2013,Early Stuart,52237.4234,RS2,4,172827.0217
2013,Early Stuart,220363.1154,RSC,4,172827.0217
2013,Early Stuart,207811.4987,MRS,4,172827.0217
2013,Early Stuart,70841.2073,RS4yr,4,172827.0217
2013,Early Stuart,83578.70085,RS8yr,4,172827.0217
2013,Early Stuart,184440.346,LarkinBasic,4,172827.0217
